zip_code,datetime,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,source,query_cost,resolved_address,timezone,latitude,longitude,tzoffset
01105,,,,,,,,,,,,,,,,,,,,,,,,,24.0,"01105, USA",America/New_York,42.096644,-72.5798,-4.0
01105,2023-09-12 00:00:00,20.5,20.5,97.35,20.1,0.0,0.0,0.0,0.0,,9.4,3.4,355.0,1015.1,16.0,94.9,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', '74491514775', 'KCEF', '72508014740', 'KBDL', '74491014703', 'KBAF']",obs,,,,,,
01105,2023-09-12 01:00:00,20.1,20.1,96.93,19.6,0.0,0.0,0.0,0.0,,9.4,2.0,11.0,1014.8,16.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', '74491514775', 'KCEF', '72508014740', 'KBDL', '74491014703', 'KBAF']",obs,,,,,,
01105,2023-09-12 02:00:00,20.5,20.5,94.82,19.6,0.0,0.0,0.0,0.0,,9.4,0.9,343.0,1015.4,16.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', '74491514775', 'KCEF', 'KBDL', '72508014740', '74491014703', 'KBAF']",obs,,,,,,
01105,2023-09-12 03:00:00,20.5,20.5,94.01,19.5,0.0,0.0,0.0,0.0,,9.4,0.9,354.0,1015.3,11.4,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', '74491514775', 'KCEF', '72508014740', 'KBDL', '74491014703', 'KBAF']",obs,,,,,,
01105,2023-09-12 04:00:00,20.3,20.3,95.09,19.5,0.0,0.0,0.0,0.0,,9.4,2.9,4.0,1015.1,16.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', '74491514775', 'KCEF', 'KBDL', '72508014740', '74491014703', 'KBAF']",obs,,,,,,
01105,2023-09-12 05:00:00,19.8,19.8,97.67,19.4,0.0,0.0,0.0,0.0,,7.6,6.8,14.0,1014.7,16.0,93.7,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 06:00:00,20.0,20.0,95.9,19.4,0.0,0.0,0.0,0.0,,7.6,1.9,353.0,1015.1,16.0,100.0,0.0,0.0,0.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 07:00:00,20.2,20.2,95.96,19.5,0.0,0.0,0.0,0.0,,7.6,3.6,360.0,1015.4,16.0,97.9,16.0,0.1,0.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 08:00:00,20.4,20.4,94.79,19.5,0.0,0.0,0.0,0.0,,5.4,1.6,3.0,1015.5,16.0,97.9,74.0,0.3,1.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 09:00:00,20.8,20.8,92.68,19.5,0.0,0.0,0.0,0.0,,5.4,0.9,357.0,1015.9,16.0,100.0,72.0,0.3,1.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 10:00:00,21.6,21.6,87.94,19.5,0.0,0.0,0.0,0.0,,9.4,3.9,41.0,1016.2,16.0,100.0,211.0,0.8,2.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 11:00:00,22.9,22.9,80.63,19.4,0.0,0.0,0.0,0.0,,9.4,1.3,7.0,1016.1,16.0,88.0,325.0,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 12:00:00,23.7,23.7,74.57,18.9,0.0,0.0,0.0,0.0,,9.4,1.9,42.0,1015.8,16.0,92.2,362.0,1.3,4.0,10.0,Overcast,cloudy,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 13:00:00,25.2,25.2,66.77,18.6,0.0,0.0,0.0,0.0,,9.4,2.7,0.0,1014.9,16.0,74.6,1025.0,3.7,10.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 14:00:00,26.4,26.4,61.43,18.4,0.0,0.0,0.0,0.0,,9.4,8.8,132.0,1014.2,16.0,88.0,868.0,3.1,9.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 15:00:00,27.5,28.3,55.89,17.9,0.0,0.0,0.0,0.0,,9.4,8.4,182.0,1013.6,16.0,47.7,742.0,2.7,7.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 16:00:00,27.1,28.0,57.1,17.9,0.0,0.0,0.0,0.0,,11.2,8.3,173.0,1013.5,16.0,63.4,104.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 17:00:00,26.5,26.5,58.75,17.8,0.0,0.0,0.0,0.0,,11.2,8.9,192.0,1013.3,16.0,63.4,47.0,0.2,0.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 18:00:00,26.5,26.5,57.83,17.5,0.0,0.0,0.0,0.0,,11.2,7.8,201.0,1013.5,16.0,28.0,26.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 19:00:00,24.2,24.2,71.55,18.8,0.0,0.0,0.0,0.0,,11.2,2.2,334.0,1013.5,16.0,38.9,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-day,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 20:00:00,21.0,21.0,93.4,19.9,0.0,0.0,0.0,0.0,,9.4,1.6,338.0,1013.8,16.0,32.3,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 21:00:00,19.8,19.8,94.31,18.9,0.0,0.0,0.0,0.0,,9.4,3.9,107.0,1014.1,15.3,28.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 22:00:00,19.7,19.7,94.59,18.8,0.0,0.0,0.0,0.0,,9.4,5.2,57.0,1014.2,13.2,28.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
01105,2023-09-12 23:00:00,19.0,19.0,96.2,18.4,0.0,0.0,0.0,0.0,,7.6,7.2,166.0,1014.4,16.0,16.2,0.0,0.0,0.0,10.0,Clear,clear-night,"['E7960', 'KCEF', 'KBDL', 'KBAF']",obs,,,,,,
02110,,,,,,,,,,,,,,,,,,,,,,,,,24.0,"02110, USA",America/New_York,42.356532,-71.05365,-4.0
02110,2023-09-12 00:00:00,20.7,20.7,95.85,20.0,1.752,100.0,0.0,0.0,['rain'],13.0,12.8,69.0,1015.6,3.3,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02110,2023-09-12 01:00:00,20.7,20.7,95.9,20.0,0.36,100.0,0.0,0.0,['rain'],13.0,16.1,86.0,1015.3,3.3,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02110,2023-09-12 02:00:00,20.0,20.0,95.97,19.4,1.477,100.0,0.0,0.0,['rain'],13.0,9.3,70.0,1015.0,3.1,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739']",obs,,,,,,
02110,2023-09-12 03:00:00,20.7,20.7,92.33,19.4,0.3,100.0,0.0,0.0,['rain'],9.4,0.0,0.0,1014.7,15.7,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', '72509854704', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02110,2023-09-12 04:00:00,20.6,20.6,92.38,19.4,0.004,100.0,0.0,0.0,['rain'],11.2,7.5,321.0,1014.9,15.9,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'KBED', '0518W', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02110,2023-09-12 05:00:00,20.6,20.6,95.69,19.9,0.003,100.0,0.0,0.0,['rain'],11.2,5.3,321.0,1014.7,5.1,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 06:00:00,20.6,20.6,95.73,19.9,0.0,0.0,0.0,0.0,,11.2,7.4,330.0,1015.0,10.1,99.9,0.0,0.0,0.0,10.0,Overcast,cloudy,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 07:00:00,21.1,21.1,92.9,19.9,0.0,0.0,0.0,0.0,,11.2,7.4,10.0,1015.2,15.7,100.0,14.0,0.1,0.0,10.0,Overcast,cloudy,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 08:00:00,21.1,21.1,96.95,20.6,0.0,0.0,0.0,0.0,,9.4,5.3,340.0,1015.7,4.0,100.0,34.0,0.1,0.0,10.0,Overcast,cloudy,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02110,2023-09-12 09:00:00,21.7,21.7,93.38,20.6,0.0,0.0,0.0,0.0,,11.2,5.4,29.0,1015.5,5.1,100.0,56.0,0.2,1.0,10.0,Overcast,cloudy,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02110,2023-09-12 10:00:00,21.8,21.8,96.12,21.1,0.489,100.0,0.0,0.0,['rain'],13.0,7.4,78.0,1015.7,2.3,100.0,93.0,0.3,1.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02110,2023-09-12 11:00:00,22.3,22.3,93.3,21.1,0.293,100.0,0.0,0.0,['rain'],13.0,5.4,127.0,1016.0,2.2,100.0,127.0,0.5,1.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02110,2023-09-12 12:00:00,22.3,22.3,96.6,21.7,0.0,0.0,0.0,0.0,,13.0,9.3,131.0,1015.7,16.0,88.3,153.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 13:00:00,22.9,22.9,87.16,20.6,0.0,0.0,0.0,0.0,,14.8,5.4,119.0,1015.5,16.0,88.3,153.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 14:00:00,23.9,23.9,82.06,20.6,0.0,0.0,0.0,0.0,,14.8,9.2,125.0,1014.9,16.0,88.3,344.0,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 15:00:00,24.4,24.4,79.59,20.6,0.0,0.0,0.0,0.0,,13.0,12.7,127.0,1014.3,16.0,87.2,167.0,0.6,2.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 16:00:00,24.4,24.4,76.17,19.9,0.0,0.0,0.0,0.0,,14.8,11.0,117.0,1014.1,16.0,50.4,121.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 17:00:00,23.9,23.9,81.94,20.7,0.0,0.0,0.0,0.0,,14.8,14.5,105.0,1014.2,16.0,88.1,80.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 18:00:00,22.9,22.9,83.26,19.9,0.0,0.0,0.0,0.0,,13.0,18.0,110.0,1014.1,16.0,87.5,48.0,0.2,0.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 19:00:00,22.3,22.3,86.63,20.0,0.0,0.0,0.0,0.0,,13.0,9.3,119.0,1014.4,16.0,87.3,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 20:00:00,22.3,22.3,86.9,20.0,0.0,0.0,0.0,0.0,,11.2,14.6,120.0,1014.3,16.0,48.9,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 21:00:00,21.8,21.8,89.53,20.0,0.0,0.0,0.0,0.0,,11.2,5.4,110.0,1014.8,16.0,49.2,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 22:00:00,21.2,21.2,92.81,19.9,0.0,0.0,0.0,0.0,,11.2,7.5,131.0,1014.7,16.0,48.9,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'KBED', '0518W', 'KBOS']",obs,,,,,,
02110,2023-09-12 23:00:00,21.1,21.1,92.9,19.9,0.0,0.0,0.0,0.0,,9.4,7.5,149.0,1014.7,16.0,24.4,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,,,,,,,,,,,,,,,,,,,,,,,,,24.0,"02114, USA",America/New_York,42.361792,-71.06774,-4.0
02114,2023-09-12 00:00:00,20.7,20.7,95.8,20.0,1.716,100.0,0.0,0.0,['rain'],13.0,12.7,68.0,1015.6,3.5,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02114,2023-09-12 01:00:00,20.7,20.7,95.89,20.0,0.359,100.0,0.0,0.0,['rain'],13.0,15.8,82.0,1015.3,3.6,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02114,2023-09-12 02:00:00,20.1,20.1,95.85,19.4,1.459,100.0,0.0,0.0,['rain'],13.0,9.3,70.0,1015.0,3.3,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02114,2023-09-12 03:00:00,20.7,20.7,92.39,19.4,0.3,100.0,0.0,0.0,['rain'],9.4,0.0,0.0,1014.7,15.5,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02114,2023-09-12 04:00:00,20.6,20.6,92.47,19.4,0.008,100.0,0.0,0.0,['rain'],11.2,7.4,322.0,1014.9,15.9,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02114,2023-09-12 05:00:00,20.6,20.6,95.65,19.9,0.006,100.0,0.0,0.0,['rain'],11.2,5.2,322.0,1014.7,5.2,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 06:00:00,20.6,20.6,95.71,19.9,0.0,0.0,0.0,0.0,,11.2,7.4,331.0,1015.0,10.2,99.8,0.0,0.0,0.0,10.0,Overcast,cloudy,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 07:00:00,21.1,21.1,92.93,19.9,0.0,0.0,0.0,0.0,,11.2,7.3,10.0,1015.2,15.4,100.0,14.0,0.1,0.0,10.0,Overcast,cloudy,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 08:00:00,21.1,21.1,96.94,20.6,0.0,0.0,0.0,0.0,,9.4,5.2,341.0,1015.7,3.9,100.0,34.0,0.1,0.0,10.0,Overcast,cloudy,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 09:00:00,21.7,21.7,93.33,20.6,0.0,0.0,0.0,0.0,,11.2,5.4,28.0,1015.5,5.2,100.0,56.0,0.2,1.0,10.0,Overcast,cloudy,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 10:00:00,21.8,21.8,95.93,21.1,0.48,100.0,0.0,0.0,['rain'],13.0,7.3,77.0,1015.7,2.6,100.0,93.0,0.3,1.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 11:00:00,22.3,22.3,93.16,21.1,0.288,100.0,0.0,0.0,['rain'],13.0,5.3,125.0,1016.0,2.4,100.0,127.0,0.5,1.0,10.0,"Rain, Overcast",rain,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 12:00:00,22.3,22.3,96.3,21.7,0.0,0.0,0.0,0.0,,13.0,9.2,132.0,1015.7,16.0,88.5,64.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 13:00:00,22.9,22.9,86.98,20.6,0.0,0.0,0.0,0.0,,14.8,5.4,118.0,1015.5,16.0,88.5,136.0,0.5,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 14:00:00,23.9,23.9,81.88,20.6,0.0,0.0,0.0,0.0,,14.8,9.1,122.0,1014.9,16.0,88.5,143.0,0.5,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 15:00:00,24.4,24.4,79.39,20.6,0.0,0.0,0.0,0.0,,13.0,12.6,124.0,1014.3,16.0,86.7,84.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 16:00:00,24.5,24.5,75.95,20.0,0.0,0.0,0.0,0.0,,14.8,10.8,115.0,1014.1,16.0,50.7,76.0,0.3,1.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 17:00:00,24.0,24.0,81.66,20.6,0.0,0.0,0.0,0.0,,14.8,14.4,102.0,1014.2,16.0,88.2,49.0,0.2,0.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 18:00:00,23.0,23.0,82.92,19.9,0.0,0.0,0.0,0.0,,13.0,17.7,109.0,1014.1,16.0,87.2,18.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 19:00:00,22.4,22.4,86.49,20.0,0.0,0.0,0.0,0.0,,13.0,9.3,119.0,1014.4,16.0,86.8,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 20:00:00,22.3,22.3,86.97,20.0,0.0,0.0,0.0,0.0,,11.2,14.5,119.0,1014.3,16.0,48.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 21:00:00,21.8,21.8,89.54,20.0,0.0,0.0,0.0,0.0,,11.2,5.4,109.0,1014.8,16.0,48.5,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 22:00:00,21.2,21.2,92.78,19.9,0.0,0.0,0.0,0.0,,11.2,7.5,131.0,1014.7,16.0,48.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02114,2023-09-12 23:00:00,21.1,21.1,92.93,19.9,0.0,0.0,0.0,0.0,,9.4,7.5,147.0,1014.7,16.0,24.0,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['KOWD', 'AV085', 'KBED', 'KBOS']",obs,,,,,,
02129,,,,,,,,,,,,,,,,,,,,,,,,,24.0,"02129, USA",America/New_York,42.378619,-71.06495,-4.0
02129,2023-09-12 00:00:00,20.7,20.7,95.94,20.0,1.746,100.0,0.0,0.0,['rain'],14.8,12.7,68.0,1015.6,3.4,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['F2140', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02129,2023-09-12 01:00:00,20.7,20.7,95.9,20.0,0.351,100.0,0.0,0.0,['rain'],14.8,15.8,84.0,1015.3,3.5,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['F2140', 'KOWD', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02129,2023-09-12 02:00:00,20.0,20.0,96.06,19.4,1.471,100.0,0.0,0.0,['rain'],13.0,9.3,70.0,1015.0,3.3,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['F2140', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02129,2023-09-12 03:00:00,20.7,20.7,92.41,19.4,0.3,100.0,0.0,0.0,['rain'],11.2,0.0,0.0,1014.7,15.5,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['F2140', 'KOWD', '72509854704', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02129,2023-09-12 04:00:00,20.6,20.6,92.47,19.4,0.008,100.0,0.0,0.0,['rain'],13.0,7.4,322.0,1014.9,15.9,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['F2140', 'KOWD', 'KBED', 'KBOS', '72509014739', '72505914702']",obs,,,,,,
02129,2023-09-12 05:00:00,20.6,20.6,95.7,19.9,0.006,100.0,0.0,0.0,['rain'],13.0,5.2,321.0,1014.7,5.2,100.0,0.0,0.0,0.0,10.0,"Rain, Overcast",rain,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 06:00:00,20.6,20.6,95.74,19.9,0.0,0.0,0.0,0.0,,13.0,7.4,331.0,1015.0,10.2,99.8,0.0,0.0,0.0,10.0,Overcast,cloudy,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 07:00:00,21.1,21.1,92.94,19.9,0.0,0.0,0.0,0.0,,13.0,7.3,10.0,1015.2,15.5,100.0,6.0,0.0,0.0,10.0,Overcast,cloudy,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 08:00:00,21.1,21.1,96.96,20.6,0.0,0.0,0.0,0.0,,11.2,5.2,341.0,1015.7,3.9,100.0,47.0,0.2,0.0,10.0,Overcast,cloudy,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 09:00:00,21.7,21.7,93.38,20.6,0.0,0.0,0.0,0.0,,11.2,5.4,28.0,1015.5,5.1,100.0,37.0,0.1,0.0,10.0,Overcast,cloudy,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 10:00:00,21.8,21.8,96.03,21.1,0.483,100.0,0.0,0.0,['rain'],11.2,7.3,77.0,1015.7,2.5,100.0,93.0,0.3,1.0,10.0,"Rain, Overcast",rain,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 11:00:00,22.3,22.3,93.26,21.1,0.29,100.0,0.0,0.0,['rain'],13.0,5.4,126.0,1016.0,2.3,100.0,64.0,0.2,1.0,10.0,"Rain, Overcast",rain,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 12:00:00,22.3,22.3,96.45,21.7,0.0,0.0,0.0,0.0,,14.8,9.3,131.0,1015.7,16.0,88.4,24.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 13:00:00,22.9,22.9,87.09,20.6,0.0,0.0,0.0,0.0,,14.8,5.4,118.0,1015.5,16.0,88.4,347.0,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 14:00:00,23.9,23.9,81.98,20.6,0.0,0.0,0.0,0.0,,14.8,9.2,123.0,1014.9,16.0,88.4,332.0,1.2,3.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 15:00:00,24.4,24.4,79.5,20.6,0.0,0.0,0.0,0.0,,14.8,12.7,125.0,1014.3,16.0,87.0,98.0,0.4,1.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 16:00:00,24.4,24.4,76.07,20.0,0.0,0.0,0.0,0.0,,14.8,10.9,116.0,1014.1,16.0,50.7,51.0,0.2,1.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 17:00:00,24.0,24.0,81.79,20.7,0.0,0.0,0.0,0.0,,16.6,14.4,104.0,1014.2,16.0,88.2,31.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 18:00:00,23.0,23.0,83.06,19.9,0.0,0.0,0.0,0.0,,16.6,17.8,109.0,1014.1,16.0,87.4,15.0,0.1,0.0,10.0,Partially cloudy,partly-cloudy-day,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 19:00:00,22.3,22.3,86.57,20.0,0.0,0.0,0.0,0.0,,14.8,9.3,119.0,1014.4,16.0,86.8,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
02129,2023-09-12 20:00:00,22.3,22.3,86.96,20.0,0.0,0.0,0.0,0.0,,11.2,14.5,119.0,1014.3,16.0,48.3,0.0,0.0,0.0,10.0,Partially cloudy,partly-cloudy-night,"['F2140', 'KOWD', 'KBED', 'KBOS']",obs,,,,,,
